TIME,DISK,READ(B/s),WRITE(B/s)
1734353138,sdc,0,0
1734353141,sdc,0,5461
1734353144,sdc,0,1365
1734353147,sdc,0,64170
1734353150,sdc,0,72362
1734353153,sdc,0,40740181
1734353156,sdc,0,0
1734353159,sdc,0,42130090
1734353162,sdc,0,0
1734353165,sdc,0,165205
1734353168,sdc,0,0
1734353171,sdc,0,162474
1734353174,sdc,0,159744
1734353177,sdc,0,633514
1734353180,sdc,0,23941120
1734353183,sdc,0,71835648
1734353186,sdc,0,226645
